"","group","Season","Year","Week","date","cases_H3","cases_total","Source","log_count","dt","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"567","15-44","2024/25",2025,12,2025-03-23,51.23360044484,232.880002022,"RCGP",3.94610748230557,7,-0.259845751600505,-0.148703647377398,114,3.93834551720289,3.9201959954671,0.187111241176604,3.55345796276095,4.28693402817324,-0.228342267291506,-0.226606133267298,-0.230078401315715
"568","15-44","2024/25",2025,13,2025-03-30,38.6343344002041,210.34248729,"RCGP",3.66700019932385,7,-0.279107282981719,-0.141934922782408,115,3.65672640051566,3.65337809509733,0.18787127501257,3.2851503960727,4.02160579412197,-0.266817900369765,-0.268307566688258,-0.265328234051273
"569","15-44","2024/25",2025,14,2025-04-06,35.4182160652941,133.80214958,"RCGP",3.58124457809419,7,-0.0857556212296617,-0.208236218603962,116,3.57004569347574,3.3535203514882,0.189882555970269,2.98135054178648,3.72569016118993,-0.299857743609128,-0.303799854286218,-0.295915632932037
"570","15-44","2024/25",2025,15,2025-04-13,27.8712402144,92.904134048,"RCGP",3.34537596356494,7,-0.235868614529246,-0.200243839580209,117,3.33117684711035,3.02717292973031,0.192053500845588,2.65074806807296,3.40359779138766,-0.326347421757897,-0.330602473713521,-0.322092369802272
"571","15-44","2024/25",2025,16,2025-04-20,9.07592937272727,39.93408924,"RCGP",2.25925259278228,7,-1.08612337078266,-0.469249202180522,118,2.21658368284096,2.68170111699799,0.193186556164799,2.30305546691499,3.060346767081,-0.345471812732315,-0.347692601157969,-0.34325102430666
"572","15-44","2024/25",2025,17,2025-04-27,10.740892968,32.222678904,"RCGP",2.41955828686152,7,0.160305694079234,-0.387228763744223,119,2.38332536974046,2.32496179252291,0.192592575820874,1.94748034391399,2.70244324113182,-0.356739324475086,-0.355575123000992,-0.35790352594918
"573","15-44","2024/25",2025,18,2025-05-04,8.71817779653334,18.681809564,"RCGP",2.22117738208511,7,-0.198380904776402,-0.374732860493275,120,2.17681524964168,1.96498878682807,0.19044591991594,1.59171478379283,2.33826278986331,-0.359973005694837,-0.355765560121168,-0.364180451268506
"574","15-44","2024/25",2025,19,2025-05-11,5.55822433309091,15.285116916,"RCGP",1.8014167428027,7,-0.419760639282414,-0.152611949993194,121,1.73311012092529,1.60971622568791,0.18775523679591,1.24171596156792,1.97771648980789,-0.355272561140164,-0.349998822224904,-0.360546300055423
"575","15-44","2024/25",2025,20,2025-05-18,1.93805286222222,8.72123788,"RCGP",0.891199713441826,7,-0.910217029360873,-0.509452857806563,122,0.711994872747862,1.26676099655752,0.185921697618883,0.902354469224513,1.63116752389053,-0.342955229130383,-0.339361492343409,-0.346548965917358
"576","15-44","2024/25",2025,21,2025-05-25,1.59611171727273,5.85240963,"RCGP",0.740084065263927,7,-0.151115648177899,-0.493697772273729,123,0.528338406233758,0.943274885632973,0.186001950998908,0.578711061675114,1.30783870959083,-0.32348611092455,-0.323643407549399,-0.323328814299701
"577","15-44","2024/25",2025,22,2025-06-01,2.203260096,5.875360256,"RCGP",0.994458487600246,7,0.254374422336319,-0.268986085067485,124,0.834325552368621,0.645865337307559,0.188055486262266,0.277276584233518,1.0144540903816,-0.297409548325414,-0.301434477441597,-0.293384619209231
"578","15-44","2024/25",2025,23,2025-06-08,2.019655088,8.078620352,"RCGP",0.924122022314531,7,-0.0703364652857151,0.0109741029575683,125,0.751253381108139,0.380572943498704,0.19104909208266,0.00611672301669108,0.755029163980718,-0.265292393808855,-0.271159861216827,-0.259424926400883
"579","15-44","2024/25",2025,24,2025-06-15,2.40981573,7.22944719,"RCGP",1.06808975615436,7,0.143967733839828,0.109335230296811,126,0.920209336106098,0.152885316408128,0.193409137070576,-0.2261965922502,0.531967225066457,-0.227687627090576,-0.232313315266891,-0.223061938914261
"580","15-44","2024/25",2025,25,2025-06-22,0.963926292,2.891778876,"RCGP",0.381122067277132,7,-0.686967688877227,-0.204445473441038,127,0.0619661140837777,-0.0322377847200697,0.193833225386264,-0.412150906477147,0.347675337037008,-0.185123101128198,-0.185954314226947,-0.184291888029449
"581","15-44","2024/25",2025,26,2025-06-29,1.1567115504,2.891778876,"RCGP",0.504834643870205,7,0.123712576593073,-0.139762459481442,128,0.228498428652664,-0.17035357844663,0.191926221359775,-0.54652897231179,0.205821815418529,-0.13811579372656,-0.134378065834643,-0.141853521618478
"582","15-44","2025/26",2025,27,2025-07-06,0,2.685223242,"RCGP",-0.693147180559945,7,-1.19798182443015,-0.587078978904768,129,-2.30258509299405,-0.257561030784816,0.188446322095416,-0.626915822091831,0.111793760522199,-0.0872074523381862,-0.0803868497800417,-0.0940280548963306
"583","15-44","2025/26",2025,28,2025-07-13,0.795621701333333,2.386865104,"RCGP",0.258990658200485,7,0.95213783876043,-0.0407104696922155,130,-0.110237163495574,-0.29057465178047,0.185070519372398,-0.65331286975037,0.0721635661894287,-0.0330136209956541,-0.0263970476585382,-0.03963019433277
"584","15-44","2025/26",2025,29,2025-07-20,1.1108102984,2.777025746,"RCGP",0.476737343319646,7,0.217746685119161,-0.00936576685018618,131,0.191289803580197,-0.266849975108982,0.183641739656809,-0.626787784836328,0.0930878346183633,0.023724676671488,0.0265250849140415,0.0209242684289346
"585","15-44","2025/26",2025,30,2025-07-27,0.826222536,5.783557752,"RCGP",0.282334702720332,7,-0.194402640599315,0.325160627760092,132,-0.0766407535536728,-0.18475154997196,0.185118385234098,-0.547583585030792,0.178080485086872,0.082098425137022,0.0792041998055357,0.0849926504685083
"586","15-44","2025/26",2025,31,2025-08-03,0.562290337,2.249161348,"RCGP",0.0604272724619789,7,-0.221907430258353,-0.0661877952461688,133,-0.412051243662565,-0.0437431668421824,0.188884924502359,-0.413957618866806,0.326471285182441,0.141008383129778,0.133625966163987,0.148390800095569
"587","15-44","2025/26",2025,32,2025-08-10,2.04588437485714,4.773730208,"RCGP",0.934478084672347,7,0.874050812210368,0.152580247117567,134,0.763551763380047,0.155428582702234,0.193007647620322,-0.222866406633597,0.533723572038065,0.199171749544416,0.191091212233208,0.207252286855624
"588","15-44","2025/26",2025,33,2025-08-17,1.686871011,6.747484044,"RCGP",0.782471760074134,7,-0.152006324598213,0.166712352451267,135,0.580466051703,0.410590984664058,0.195220693688392,0.0279584250348089,0.793223544293307,0.255162401961824,0.250824831668406,0.259499972255242
"589","15-44","2025/26",2025,34,2025-08-24,1.445889438,3.855705168,"RCGP",0.665719167144641,7,-0.116752592929493,0.201763964894221,136,0.435599432730817,0.718075475530825,0.193952156097238,0.337929249580238,1.09822170148141,0.307484490866766,0.309970824545429,0.304998157188104
"590","15-44","2025/26",2025,35,2025-08-31,1.37703756,3.855705168,"RCGP",0.629694768059462,7,-0.0360243990851791,-0.101594438870962,137,0.390038433151432,1.07274948261083,0.188980441564211,0.702347817144979,1.44315114807669,0.354674007080008,0.364418567564741,0.344929446595276
"591","15-44","2025/26",2025,36,2025-09-07,3.488495152,6.104866516,"RCGP",1.38341400487376,7,0.7537192368143,0.200314081599876,138,1.27773293690477,1.46816770317999,0.181647140085921,1.11213930861158,1.82419609774839,0.395418220569155,0.409791491466604,0.381044949671706
"592","15-44","2025/26",2025,37,2025-09-14,3.67210016,7.34420032,"RCGP",1.42841954452053,7,0.045005539646767,0.254233459125296,139,1.32763191797116,1.8968469968034,0.174555230524606,1.55471874497518,2.23897524863163,0.428679293623415,0.442579436363593,0.414779150883237
"593","15-44","2025/26",2025,38,2025-09-21,8.4825513696,14.137585616,"RCGP",2.19528395884251,7,0.766864414321982,0.52186306359435,140,2.14973123172067,2.35065343836548,0.170567437268728,2.01634126131877,2.68496561541219,0.453806441562077,0.461622516343597,0.445990366780557
"594","15-44","2025/26",2025,39,2025-09-28,30.570233832,61.140467664,"RCGP",3.43625024935024,7,1.24096629050773,0.684278748158827,141,3.42329260222491,2.82127451444789,0.1712366911451,2.48565059980349,3.15689842909228,0.470621076082409,0.469309338484719,0.471932813680098
"595","15-44","2025/26",2025,40,2025-10-05,78.4101387105882,121.17930528,"RCGP",4.36830972036422,7,0.93205947101398,0.979963391947898,142,4.3632277719974,3.3007359973198,0.175740032634106,2.95628553335696,3.64518646128265,0.479461482871917,0.470634933553465,0.488288032190369
"596","15-44","2025/26",2025,41,2025-10-12,109.850041718182,161.11339452,"RCGP",4.70365751075598,7,0.335347790391753,0.836124517304489,143,4.70002609642936,3.7819135380463,0.181443158642702,3.42628494710661,4.137542128986,0.4811775407265,0.469999413749652,0.492355667703348
"597","15-44","2025/26",2025,42,2025-10-19,114.827164277419,151.4741316,"RCGP",4.74777299603492,7,0.0441154852789456,0.437174248894893,144,4.74429857360041,4.25898485050033,0.185598959981066,3.89521088893744,4.62275881206322,0.477071312454027,0.468925941830835,0.485216683077219
"598","15-44","2025/26",2025,43,2025-10-26,168.381092753333,195.53933352,"RCGP",5.12919487410969,7,0.381421878074767,0.253628384581822,145,5.12682353431746,4.72777020658534,0.186904718386455,4.36143695854789,5.09410345462279,0.468785356085005,0.466226069610443,0.471344642559568
"599","15-44","2025/26",2025,44,2025-11-02,248.654271436723,278.896007152,"RCGP",5.51807226861707,7,0.388877394507384,0.271471585953699,146,5.51646554749619,5.18591673480278,0.18642366754528,4.82052634641403,5.55130712319153,0.458146528217442,0.459089387866144,0.457203668568739
"600","15-44","2025/26",2025,45,2025-11-09,312.42485410055,342.53809305,"RCGP",5.74596307896983,7,0.227890810352756,0.332730027644969,147,5.74468399913562,5.63289480361033,0.187787196650272,5.26483189817579,6.00095770904486,0.446978068807546,0.444305551761762,0.44965058585333
"601","15-44","2025/26",2025,46,2025-11-16,253.205429494154,274.305881952,"RCGP",5.53617386761452,7,-0.209789211355306,0.135659664501611,148,5.53459599181207,6.06979094043763,0.196147914618429,5.68534102778551,6.45424085308975,0.436896136827302,0.420509129609714,0.453283144044891
"602","15-44","2025/26",2025,47,2025-11-23,263.064248053091,304.600708272,"RCGP",5.57429716388921,7,0.0381232962746854,0.0187416317573783,149,5.57277835456012,6.4988990838994,0.215519260748044,6.07648133283323,6.92131683496557,0.429108143461773,0.391140305047727,0.467075981875818
"603","15-44","2025/26",2025,48,2025-11-30,574.850588683636,677.50247952,"RCGP",6.35497957444377,7,0.780682410554563,0.203005498491314,150,6.35428410438081,6.92312795259367,0.246405076340228,6.44017400296682,7.40608190222051,0.424228868694266,0.363692670133585,0.484765067254947
"604","15-44","2025/26",2025,49,2025-12-07,1066.63034335,1279.95641202,"RCGP",6.97272840255701,7,0.61774882811324,0.478851511647496,151,6.97235349522854,7.34525432276879,0.286308880766404,6.78408891646664,7.90641972907094,0.422126370175125,0.343914913499821,0.500337826850428
"605","45-64","2022/23",2023,1,2023-01-08,331.077676725783,534.370986996,"RCGP",5.803862101109,NA,NA,NA,1,5.80265501904927,4.87355488450905,0.303463785915098,4.27876586411546,5.46834390490264,NA,NA,NA
"606","45-64","2022/23",2023,2,2023-01-15,74.565435304186,133.59640492,"RCGP",4.31836020387744,7,-1.48550189723155,NA,2,4.31301727158915,4.0621742493964,0.247933114463475,3.57622534504799,4.54812315374481,-0.811380635112651,-0.702540519067471,-0.920220751157832
"607","45-64","2022/23",2023,3,2023-01-22,19.3382471178947,40.82518836,"RCGP",2.98761174704099,7,-1.33074845683645,NA,3,2.96724262613426,3.2579525530546,0.201987665727918,2.86205672822789,3.65384837788132,-0.804221696341795,-0.714168616820102,-0.894274775863488
"608","45-64","2022/23",2023,4,2023-01-29,8.36571448114285,19.520000456,"RCGP",2.1821915320081,7,-0.805420215032888,-1.20722352303363,4,2.13602441617482,2.47143773865141,0.171407485328769,2.13547906740702,2.8073964098958,-0.786514814403195,-0.726577660820864,-0.846451967985526
"609","45-64","2022/23",2023,5,2023-02-05,4.87114348947369,18.51034526,"RCGP",1.68104082616388,7,-0.501150705844227,-0.879106459237855,5,1.6036498920095,1.71575319830079,0.159376544739171,1.40337517061202,2.02813122598956,-0.755684540350618,-0.732103896795005,-0.779265183906232
"610","45-64","2022/23",2023,6,2023-02-12,1.0974513,8.7796104,"RCGP",0.468409421671851,7,-1.21263140449203,-0.83973410845638,6,0.18019538141751,1.00485633169794,0.161770861189422,0.687785443766671,1.3219272196292,-0.710896866602853,-0.715589726845345,-0.70620400636036
"611","45-64","2022/23",2023,7,2023-02-19,0.296311851,5.92623702,"RCGP",-0.227764397247541,7,-0.696173818919392,-0.803318643085215,7,-0.925553875119821,0.352007486643077,0.169664612348399,0.0194648464402157,0.684550126845938,-0.652848845054861,-0.668320597326455,-0.637377092783266
"612","45-64","2022/23",2023,8,2023-02-26,0.94727375368421,8.99910066,"RCGP",0.369681616821529,7,0.59744601406907,-0.437119736447449,8,0.0461903625493037,-0.231485066959092,0.175799479326351,-0.57605204643874,0.113081912520557,-0.583492553602169,-0.595516892878956,-0.571468214325382
"613","45-64","2022/23",2023,9,2023-03-05,0.705811816470588,5.99940044,"RCGP",0.187153046718789,7,-0.18252857010274,-0.0937521249843541,9,-0.215905042060148,-0.737192211750801,0.176875080610376,-1.08386736974714,-0.390517053754463,-0.505707144791709,-0.507815323308398,-0.503598966275019
"614","45-64","2022/23",2023,10,2023-03-12,0.617824435555556,5.56041992,"RCGP",0.111384328014915,7,-0.0757687187038737,0.113049575087485,10,-0.331530258558343,-1.16013289891649,0.172903783358837,-1.49902431429981,-0.821241483533168,-0.422940687165687,-0.415156944552669,-0.430724429778705
"615","45-64","2022/23",2023,11,2023-03-19,0.32923539,5.92623702,"RCGP",-0.187251219639996,7,-0.298635547654911,-0.185644278820508,11,-0.845749815893287,-1.49898110608696,0.166124974347276,-1.82458605580762,-1.1733761563663,-0.33884820717047,-0.325561741507812,-0.352134672833129
