y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total,gr,gr_smooth
0.09678503766878488,0.023736077341880213,0.16815101676512678,-0.10551503466713313,0.3035434037195537,0.8143333333333334,678,total,2024,27,2024-07-01,2024/25,0,183,Post-pandemic,323,-140,14,7,13,9,0.8,43,0.35,0.65,12,22,2024/25,43,-0.022936785343098155,-0.08724721726696186
0.20579269312333937,0.1361318834998223,0.27666716659289525,0.003240465335471421,0.4091953289883458,0.9766666666666667,679,total,2024,28,2024-07-08,2024/25,7,190,Post-pandemic,323,-133,43,5,22,5,1.4,75,0.18518518518518515,0.8148148148148148,13,57,2024/25,75,0.5552975616603868,0.07292118656035958
0.14139509609676493,0.06620242065890958,0.21483366662896897,-0.06684842313365721,0.34198109988893505,0.9076666666666666,680,total,2024,29,2024-07-15,2024/25,14,197,Post-pandemic,323,-126,24,10,43,10,1.5,87,0.18867924528301888,0.8113207547169812,15,62,2024/25,87,0.14823632508836804,0.11905567450150528
0.02055592026637676,-0.05069186307797868,0.09019362093859784,-0.17467487246648658,0.2229843870264579,0.5796666666666667,681,total,2024,30,2024-07-22,2024/25,21,204,Post-pandemic,323,-119,22,5,37,13,1.4,77,0.11904761904761904,0.8809523809523809,8,56,2024/25,77,-0.12195360328917329,0.13966087452912085
-0.057089989980682265,-0.1261052074035076,0.011766023545344506,-0.2670840415874002,0.13736812578612737,0.289,682,total,2024,31,2024-07-29,2024/25,28,211,Post-pandemic,323,-112,22,7,43,8,1.5,80,0.14,0.86,10,62,2024/25,80,0.03817257350502981,0.15493821424115284
-0.1087804738122573,-0.1765263902709684,-0.03934523470554474,-0.3146114373347311,0.09329128194829513,0.15066666666666667,683,total,2024,32,2024-08-05,2024/25,35,218,Post-pandemic,323,-105,11,1,39,2,1.1,53,0.025,0.975,1,50,2024/25,53,-0.41109892582642027,-0.08666090763054893
-0.06117758448153299,-0.131392235719904,0.00912042228930332,-0.2604856699474224,0.13865524199365975,0.2813333333333333,684,total,2024,33,2024-08-12,2024/25,42,225,Post-pandemic,323,-98,42,6,22,9,1.7,79,0.21428571428571427,0.7857142857142857,15,55,2024/25,79,0.3985359465257149,-0.024086002271212215
-0.11870928082670495,-0.1878764740117722,-0.05124326246049704,-0.32371794631778855,0.07684689987937503,0.124,685,total,2024,34,2024-08-19,2024/25,49,232,Post-pandemic,323,-91,24,9,20,3,1.3,56,0.3103448275862069,0.6896551724137931,16,37,2024/25,56,-0.3435770622449575,-0.07949186701015827
-0.08427075974655462,-0.15416483550158944,-0.012587976944711476,-0.2916116802776705,0.11842413927685717,0.212,686,total,2024,35,2024-08-26,2024/25,56,239,Post-pandemic,323,-84,12,10,17,4,1,43,0.3703703703703703,0.6296296296296297,14,25,2024/25,43,-0.2636128154189485,-0.15493821424115284
0.04675014569048419,-0.02054331449629243,0.11458895511600864,-0.15994244167625526,0.2395622118082092,0.677,687,total,2024,36,2024-09-02,2024/25,63,246,Post-pandemic,323,-77,13,7,29,5,1.3,54,0.19444444444444445,0.8055555555555556,10,39,2024/25,54,0.2273111887427338,0.004664314401135669
0.15033195406965394,0.08197803066295539,0.2244409805211568,-0.05991383674133627,0.35547872576526673,0.9226666666666666,688,total,2024,37,2024-09-09,2024/25,70,253,Post-pandemic,323,-70,19,8,24,5,1.3,56,0.25,0.75,13,38,2024/25,56,0.03630162667621482,-0.08589426556123936
0.24508260054902742,0.17735732513069935,0.31344611626262586,0.04445162367751163,0.4400375398707089,0.993,689,total,2024,38,2024-09-16,2024/25,77,260,Post-pandemic,323,-63,31,7,35,15,1.6,88,0.16666666666666666,0.8333333333333334,12,61,2024/25,88,0.45133672041348316,0.1128341801033708
0.22454607183908148,0.16079950321638825,0.288282660817174,0.02396498617645955,0.41777532260447453,0.986,690,total,2024,39,2024-09-23,2024/25,84,267,Post-pandemic,323,-56,35,21,34,15,1.8,105,0.38181818181818183,0.6181818181818182,34,56,2024/25,105,0.17643974494077166,0.22284732019330086
0.18986499442760874,0.1270180936090135,0.253584240404809,0.0015779926620780327,0.37282308378352325,0.976,691,total,2024,40,2024-09-30,2024/25,91,274,Post-pandemic,323,-49,50,13,40,7,2,110,0.24528301886792453,0.7547169811320755,25,78,2024/25,110,0.04647676584572876,0.1776387144690496
0.20672458615264233,0.14216320544262162,0.26868635652813233,0.019894464104402432,0.3827705414104225,0.9846666666666667,692,total,2024,41,2024-10-07,2024/25,98,281,Post-pandemic,323,-42,55,39,53,19,2.7,166,0.42391304347826086,0.5760869565217391,62,85,2024/25,166,0.41120097289061486,0.27136355102264964
0.11759548684185184,0.053710540821118036,0.1769322816968648,-0.058053417711144514,0.2869392582776701,0.9006666666666666,693,total,2024,42,2024-10-14,2024/25,105,288,Post-pandemic,323,-35,65,36,38,9,2.4,148,0.4864864864864865,0.5135135135135135,68,71,2024/25,148,-0.11470229534549616,0.1298537970829048
0.14199086838253328,0.08286271426087644,0.20067408341302895,-0.024142770778888573,0.3094116429311908,0.948,694,total,2024,43,2024-10-21,2024/25,112,295,Post-pandemic,323,-28,110,56,36,23,3.3,225,0.6086956521739131,0.391304347826087,123,79,2024/25,225,0.41865702663893345,0.19040811750744524
0.02317857860748962,-0.03557692383951139,0.08345589809601273,-0.14403758598281002,0.19020861582121,0.6086666666666667,695,total,2024,44,2024-10-28,2024/25,119,302,Post-pandemic,323,-21,84,35,47,18,3.1,184,0.4268292682926829,0.573170731707317,71,95,2024/25,184,-0.2010656596736544,0.12852251112759944
0.1695226147611102,0.11396397794817292,0.22545903647039145,0.005623166640628052,0.3340110721084381,0.978,696,total,2024,45,2024-11-04,2024/25,126,309,Post-pandemic,323,-14,92,62,48,15,3.4,217,0.5636363636363636,0.43636363636363634,114,88,2024/25,217,0.16487898864521405,0.06694201506624925
0.40492764028536143,0.34901135485490276,0.4582059820936393,0.251335961865166,0.5603546348504259,1,697,total,2024,46,2024-11-11,2024/25,133,316,Post-pandemic,323,-7,110,138,79,17,4.7,344,0.6359447004608295,0.3640552995391705,208,119,2024/25,344,0.46057423591918867,0.21076114788242045
0.5109451235540088,0.4607227596416066,0.5623212589796249,0.36853569663737296,0.6482550527776993,1,698,total,2024,47,2024-11-18,2024/25,140,323,Post-pandemic,323,0,236,229,106,28,7.4,599,0.6835820895522388,0.3164179104477612,390,181,2024/25,599,0.5544962162864445,0.2447209452942982
0.4130640872673621,0.370501153100806,0.45415417182818696,0.2859074227690628,0.5386267933246491,1,699,total,2024,48,2024-11-25,2024/25,147,330,Post-pandemic,323,7,327,385,139,38,10.9,889,0.7347328244274809,0.2652671755725191,625,226,2024/25,889,0.394781186037214,0.3936826567220153
0.31093384275426716,0.27404002662372196,0.34826890709973846,0.19687137052163536,0.41979640843718696,1,700,total,2024,49,2024-12-02,2024/25,154,337,Post-pandemic,323,14,475,606,70,35,15.2,1186,0.8964497041420119,0.10355029585798815,1032,119,2024/25,1186,0.2882161779081367,0.424516954037746
0.32088865822081036,0.28683070154950463,0.35236198717865364,0.22170071971045194,0.4170354636357298,1,701,total,2024,50,2024-12-09,2024/25,161,344,Post-pandemic,323,21,798,741,59,68,18.9,1666,0.92625,0.07375,1480,118,2024/25,1666,0.339814951899793,0.39432713303289707
0.23153103642803918,0.20215503595648143,0.26041714061717647,0.1438245759378427,0.31964907897144756,1,702,total,2024,51,2024-12-16,2024/25,168,351,Post-pandemic,323,28,1010,900,64,83,22.2,2057,0.933609958506224,0.06639004149377593,1843,131,2024/25,2057,0.21081165802340548,0.3084059934671373
0.20743525673341168,0.18044681430845522,0.23519925863806201,0.127023843679228,0.28945069880324564,1,703,total,2024,52,2024-12-23,2024/25,175,358,Post-pandemic,323,35,1565,855,82,110,27.3,2612,0.9124866595517608,0.08751334044823907,2283,219,2024/25,2612,0.23885727154425115,0.2694250148438966
-0.14709729220494427,-0.1763131762299599,-0.117739522328149,-0.22499609843628582,-0.06735831595256933,6.666666666666666e-4,704,total,2024,1,2024-12-30,2024/25,182,365,Post-pandemic,323,42,1120,861,92,145,23.6,2218,0.9034627492130116,0.09653725078698844,1873,200,2024/25,2218,-0.16350352194593593,0.1564950898803784
-0.2690187431997031,-0.2990347868212564,-0.23824862278206127,-0.3570751485700781,-0.18099452767614882,0,705,total,2025,2,2025-01-06,2024/25,189,371,Post-pandemic,323,48,631,810,75,155,18,1671,0.9152542372881356,0.0847457627118644,1388,128,2024/25,1671,-0.2831688813474067,7.491315685785038e-4
-0.16538275837903438,-0.19658375567562736,-0.13437689688772858,-0.25895243404059565,-0.06918459567261026,3.333333333333333e-4,706,total,2025,3,2025-01-13,2024/25,196,378,Post-pandemic,323,55,578,551,73,236,15.8,1438,0.8830128205128205,0.11698717948717947,1061,141,2024/25,1438,-0.15015929431700303,-0.08949360651652362
-0.13108607852859588,-0.1638497997839743,-0.09633479547328094,-0.22767651000318329,-0.0351567734414911,0.0026666666666666666,707,total,2025,4,2025-01-20,2024/25,203,385,Post-pandemic,323,62,521,388,88,262,14.3,1259,0.8151260504201681,0.18487394957983191,813,184,2024/25,1259,-0.13292561788467913,-0.1824393288737562
-0.12033146300942343,-0.1567895937761843,-0.08449766895463595,-0.21901493644883152,-0.020257520285928615,0.009666666666666667,708,total,2025,5,2025-01-27,2024/25,210,392,Post-pandemic,323,69,410,311,118,289,13.6,1128,0.7249417249417249,0.27505827505827507,608,231,2024/25,1128,-0.10986237839678019,-0.16902904298646726
-0.15211040442246793,-0.18851911427205637,-0.11400155395245637,-0.2559111461349259,-0.04483424310117245,0.0023333333333333335,709,total,2025,6,2025-02-03,2024/25,217,399,Post-pandemic,323,76,280,241,93,334,12.1,948,0.7215568862275449,0.27844311377245506,443,171,2024/25,948,-0.17383009868696106,-0.14169434732135586
-0.08519599407224554,-0.12404282471933081,-0.04693446284535385,-0.19490368390399782,0.024175429813000856,0.06233333333333333,710,total,2025,7,2025-02-10,2024/25,224,406,Post-pandemic,323,83,249,151,104,367,11,871,0.592156862745098,0.4078431372549019,298,206,2024/25,871,-0.08470320109906708,-0.12533032401687186
-0.07771809707003774,-0.11871812361493839,-0.037977206556002896,-0.19508126935641668,0.0387349465252531,0.09433333333333334,711,total,2025,8,2025-02-17,2024/25,231,413,Post-pandemic,323,90,200,122,111,405,10.5,838,0.5236051502145923,0.47639484978540775,227,206,2024/25,838,-0.03861935571998579,-0.10175375847569854
-0.24808405736939587,-0.29008017912482265,-0.203178682103077,-0.3723967838965606,-0.11698950466692615,3.333333333333333e-4,712,total,2025,9,2025-02-24,2024/25,238,420,Post-pandemic,323,97,156,100,78,322,9.4,656,0.5617977528089888,0.4382022471910113,188,146,2024/25,656,-0.24482420875402866,-0.13549421606501064
-0.30548483622994294,-0.3529640405222476,-0.2608291957872957,-0.44902723648017295,-0.17460174559104338,0,713,total,2025,10,2025-03-03,2024/25,245,427,Post-pandemic,323,104,82,51,61,227,7.3,421,0.4553571428571429,0.5446428571428571,88,106,2024/25,421,-0.4434428811829497,-0.20289741168900782
-0.0018224764930283577,-0.05067196417925657,0.04679819216763281,-0.1420491548755175,0.13107430887589427,0.48833333333333334,714,total,2025,11,2025-03-10,2024/25,252,434,Post-pandemic,323,111,135,38,90,218,7.6,481,0.296875,0.703125,78,185,2024/25,481,0.13320481353752592,-0.14842040802985956
0.01013557131822651,-0.038290086602422946,0.059244934082448575,-0.1318516538161227,0.14591437477451016,0.5546666666666666,715,total,2025,12,2025-03-17,2024/25,259,441,Post-pandemic,323,118,150,24,75,231,6.9,480,0.24242424242424243,0.7575757575757576,60,189,2024/25,480,-0.002080733168513302,-0.13928575239199142
-0.09336939287984025,-0.14172424382278948,-0.0480904249954861,-0.2351250120046144,0.04365065344486373,0.09133333333333334,716,total,2025,13,2025-03-24,2024/25,266,448,Post-pandemic,323,125,122,24,59,232,6.5,437,0.2891566265060241,0.7108433734939759,59,146,2024/25,437,-0.09383241366762587,-0.10153780362039073
-0.21777983477787055,-0.2654005706636784,-0.16987959970999578,-0.3596935210130102,-0.07860499230101138,0.001,717,total,2025,14,2025-03-31,2024/25,273,455,Post-pandemic,323,132,121,21,61,139,5,342,0.25609756097560976,0.7439024390243902,52,151,2024/25,342,-0.24505890988570983,-0.051941810796080776
-0.267061936624609,-0.31854633045587066,-0.21306090717264192,-0.4219487063779639,-0.11748639114467883,3.333333333333333e-4,718,total,2025,15,2025-04-07,2024/25,280,462,Post-pandemic,323,139,87,20,53,102,4,262,0.273972602739726,0.726027397260274,44,116,2024/25,262,-0.26637698165419826,-0.15183725959401181
-0.29967645237427165,-0.3555322891225017,-0.2437786399317874,-0.4672076127110148,-0.13445771851057678,0,719,total,2025,16,2025-04-14,2024/25,287,469,Post-pandemic,323,146,75,18,29,85,3.1,207,0.3829787234042553,0.6170212765957447,47,75,2024/25,207,-0.23552434192782223,-0.21019816178383904
-0.35459648422612444,-0.4137041578082594,-0.29835475018342716,-0.5267535751593433,-0.18028165413288608,0,720,total,2025,17,2025-04-21,2024/25,294,476,Post-pandemic,323,153,45,8,27,51,2.1,131,0.22857142857142856,0.7714285714285715,18,62,2024/25,131,-0.4572413776318843,-0.3010504027749037
-0.27920422656691946,-0.34267635588531453,-0.21784141450124372,-0.46846072565830776,-0.09909781815487655,6.666666666666666e-4,721,total,2025,18,2025-04-28,2024/25,301,483,Post-pandemic,323,160,29,13,31,21,1.7,94,0.29545454545454547,0.7045454545454546,22,51,2024/25,94,-0.3316023441783202,-0.3226862613480562
-0.162767268209699,-0.22452364659793433,-0.0978242639045328,-0.350567089949967,0.020825656392683474,0.048,722,total,2025,19,2025-05-05,2024/25,308,490,Post-pandemic,323,167,47,9,17,20,1.8,93,0.34615384615384615,0.6538461538461539,25,48,2024/25,93,-0.010683862308312577,-0.25876298151158483
-0.13238617849239587,-0.19793160467213422,-0.062464847693088466,-0.3280881603116879,0.06146327193247278,0.09833333333333333,723,total,2025,20,2025-05-12,2024/25,315,497,Post-pandemic,323,174,39,23,9,9,1.4,80,0.71875,0.28125,51,20,2024/25,80,-0.1503983302087079,-0.23748147858180624
-0.1312173264941845,-0.2032686291807797,-0.063149081194815,-0.34631736374972666,0.06841030663362184,0.09366666666666666,724,total,2025,21,2025-05-19,2024/25,322,504,Post-pandemic,323,181,24,23,12,7,1.3,66,0.6571428571428571,0.34285714285714286,39,20,2024/25,66,-0.1921071072166729,-0.1711979109780034
-0.11773164621791832,-0.18643416553715852,-0.05185875566589737,-0.3245171615474549,0.0884179129127115,0.12366666666666666,725,total,2025,22,2025-05-26,2024/25,329,511,Post-pandemic,323,188,29,16,11,5,1,61,0.5925925925925926,0.4074074074074074,33,23,2024/25,61,-0.0786568806800908,-0.10796154510344605
-0.11912996291752176,-0.1906052704888912,-0.05105742247207512,-0.3247677925763533,0.0900136959369227,0.12533333333333332,726,total,2025,23,2025-06-02,2024/25,336,518,Post-pandemic,323,195,34,8,5,4,0.7,51,0.6153846153846154,0.38461538461538464,29,18,2024/25,51,-0.17872736896789093,-0.14997242176834064
-0.11611320693563254,-0.18968790956256298,-0.04300954531597723,-0.32504329113441505,0.09302668943717765,0.13466666666666666,727,total,2025,24,2025-06-09,2024/25,343,525,Post-pandemic,323,202,38,8,5,1,1.1,52,0.6153846153846154,0.38461538461538464,31,20,2024/25,52,0.019380451549662593,-0.10752772632874802
-0.13371640463187862,-0.20832959252450145,-0.06042396807633443,-0.36058845913362225,0.07915599384016538,0.112,728,total,2025,25,2025-06-16,2024/25,350,532,Post-pandemic,323,209,24,5,5,2,0.7,36,0.5,0.5,17,17,2024/25,36,-0.36687208342048594,-0.15121897037970128
-0.11495149566466734,-0.1938185517862594,-0.04041790898185682,-0.3322666626782781,0.09887490143715963,0.146,729,total,2025,26,2025-06-23,2024/25,357,539,Post-pandemic,323,216,34,7,6,0,1,47,0.5384615384615384,0.4615384615384616,25,22,2024/25,47,0.2659801356835368,-0.06505971628879438
-0.1313396859662621,-0.20819437315956701,-0.05493641164700547,-0.35831098019363583,0.09574172122252582,0.12433333333333334,730,total,2025,27,2025-06-30,2024/25,364,546,Post-pandemic,323,223,4,13,1,1,0.6,19,0.9285714285714286,0.07142857142857142,17,1,2024/25,19,-0.9025846659697878,-0.24602404053926857
-0.057465535330994966,-0.13866934758947402,0.026715409385707933,-0.2810420283137723,0.1661638672039013,0.326,731,total,2025,28,2025-07-07,2025/26,0,188,Current season,272,-84,25,9,6,5,1.2,45,0.6,0.4,24,16,2025/26,45,0.8591939114560484,-0.03607067556267213
-0.08770851683032777,-0.16365142520023057,-0.009714939090407215,-0.30452789183308626,0.1414671311615545,0.22566666666666665,732,total,2025,29,2025-07-14,2025/26,7,195,Current season,272,-77,6,10,7,1,0.7,24,0.5882352941176471,0.4117647058823529,14,9,2025/26,24,-0.6266704060120233,-0.10102025621055646
-0.04744954059590634,-0.1330221471077898,0.033717859317960897,-0.28248265426944896,0.17702115110240785,0.341,733,total,2025,30,2025-07-21,2025/26,14,202,Current season,272,-70,7,17,3,2,0.9,29,0.85,0.15,23,4,2025/26,29,0.18852633368083746,-0.12038370671123129
-0.00996963107875981,-0.09246951227180134,0.0713530384416371,-0.24047894038288292,0.23593485403856032,0.4633333333333333,734,total,2025,31,2025-07-28,2025/26,21,209,Current season,272,-63,5,9,3,0,0.5,17,0.75,0.25,13,4,2025/26,17,-0.5316597106688327,-0.027652467885992515
0.08433981973845928,0.0032573411026936006,0.16939440482964263,-0.14314472361315855,0.33042615627188004,0.758,735,total,2025,32,2025-08-04,2025/26,28,216,Current season,272,-56,9,11,11,3,1,34,0.5,0.5,15,15,2025/26,34,0.6902189207808569,-0.06989621555479039
0.08362225409728263,0.002771422278294633,0.16504109894263963,-0.14601441263208342,0.31140376001039105,0.7573333333333333,736,total,2025,33,2025-08-11,2025/26,35,223,Current season,272,-49,21,10,3,0,1,34,0.7692307692307693,0.2307692307692308,26,8,2025/26,34,0,0.08677138594821543
0.06055752519438995,-0.01692561005024884,0.1371087965615959,-0.17769318777904974,0.2870384385996148,0.697,737,total,2025,34,2025-08-18,2025/26,42,230,Current season,272,-42,10,14,8,1,1.2,33,0.6363636363636364,0.3636363636363637,20,12,2025/26,33,-0.02976410190645386,0.032198777051392576
0.059231387726012,-0.020977277340582856,0.13375423216665472,-0.16598402660567374,0.27221349608438966,0.6826666666666666,738,total,2025,35,2025-08-25,2025/26,49,237,Current season,272,-35,8,23,13,0,1.6,44,0.6388888888888888,0.3611111111111111,28,16,2025/26,44,0.28692650006978304,0.2368453297360465
0.06521583785135432,-0.010955930785429002,0.14039522083230893,-0.16431605677201958,0.29257251598418227,0.719,739,total,2025,36,2025-09-01,2025/26,56,244,Current season,272,-28,9,7,10,4,1.1,30,0.4117647058823529,0.5882352941176471,11,15,2025/26,30,-0.38193461069797024,-0.031193053133660262
0.19194348127058714,0.12081561579672495,0.2689483758953718,-0.022788502669126444,0.40972298502219073,0.9626666666666667,740,total,2025,37,2025-09-08,2025/26,63,251,Current season,272,-21,29,6,10,2,1.3,47,0.375,0.625,17,28,2025/26,47,0.447747829267542,0.08074390418322522
0.3539627585811178,0.2861220494371868,0.42360701266386125,0.14947287185620453,0.5575127461145286,0.9993333333333333,741,total,2025,38,2025-09-15,2025/26,70,258,Current season,272,-14,13,13,25,2,1.3,53,0.34210526315789475,0.6578947368421053,17,34,2025/26,53,0.11990392722552105,0.11816091146621895
