"","Source","Year","Week","Season","date","cases_total","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"366","FluNet",2022,18,"2021/22",2022-05-08,403,-0.125600397005572,-0.260104480075419,1044,5.99918467012312,6.11484599304756,0.179568548837638,5.76289163732579,6.46680034876933,-0.0748875608347408,-0.0644632772964351,-0.0853118443730465
"367","FluNet",2022,19,"2021/22",2022-05-15,337,-0.178610977397419,-0.185337138795915,1046,5.82037962224002,5.91871885448461,0.171107678644053,5.58334780434227,6.25408990462695,-0.0980635692814738,-0.0897719164917605,-0.106355222071187
"368","FluNet",2022,20,"2021/22",2022-05-22,272,-0.213926896209286,-0.172712756870759,1048,5.6061696457892,5.6894687865039,0.168320556297772,5.35956049616027,6.01937707684753,-0.114625033990354,-0.111893654090999,-0.11735641388971
"369","FluNet",2022,21,"2021/22",2022-05-29,142,-0.648296614394593,-0.346944829333766,1050,4.95653103510305,5.44032487658115,0.17240757014021,5.10240603910634,5.77824371405596,-0.124571954961378,-0.128577228526966,-0.120566681395789
"370","FluNet",2022,22,"2021/22",2022-06-05,115,-0.210071469746858,-0.357431660116912,1052,4.74580131572784,5.18451621219204,0.181566931344095,4.82864502675762,5.54038739762647,-0.127904332194551,-0.136880506174359,-0.118928158214744
"371","FluNet",2022,23,"2021/22",2022-06-12,122,0.0588405000229342,-0.266509194706172,1054,4.80484038111666,4.93527188081231,0.19201561058011,4.55892128407529,5.31162247754932,-0.124622165689869,-0.134861871341164,-0.114382460038573
"372","FluNet",2022,24,"2021/22",2022-06-19,100,-0.197953302485652,-0.116394757403192,1056,4.60616968632117,4.70582096991764,0.19957636756747,4.3146512894854,5.09699065034988,-0.114725455447334,-0.122134997294947,-0.107315913599722
"373","FluNet",2022,25,"2021/22",2022-06-26,83,-0.18531109564232,-0.108141299368346,1058,4.4200447018614,4.50928659074161,0.200752855329883,4.11581099429504,4.90276218718819,-0.0982671895880118,-0.0994201475951773,-0.0971142315808464
"374","FluNet",2022,26,"2022/23",2022-07-03,64,-0.258181408055083,-0.213815268727685,1060,4.16044436392662,4.35343684109993,0.194872763023154,3.97148622557454,4.73538745662531,-0.0779248748208436,-0.0721623843602488,-0.0836873652814387
"375","FluNet",2022,27,"2022/23",2022-07-10,86,0.293479190136107,-0.0500044378537655,1062,4.45550941143368,4.23827028379234,0.184902939651742,3.87586052207492,4.60068004550975,-0.0575832786537953,-0.0478128517498118,-0.0673537055577786
"376","FluNet",2022,28,"2022/23",2022-07-17,96,0.109398594407106,0.0482321254960434,1064,4.56538931597625,4.16317553407463,0.17485518241215,3.82045937654682,4.50589169160244,-0.0375473748588528,-0.0277005727640522,-0.0473941769536537
"377","FluNet",2022,29,"2022/23",2022-07-24,84,-0.132791473981812,0.0900287701871338,1066,4.4320065669789,4.12754120720256,0.168754789714654,3.79678181936184,4.45830059504328,-0.0178171634360331,-0.0118387785924867,-0.0237955482795793
"378","FluNet",2022,30,"2022/23",2022-07-31,79,-0.060994512702842,-0.0281291307591826,1068,4.37071287477361,4.13075591843193,0.169196669924123,3.79913044538065,4.46238139148321,0.0016073556146825,0.00117431300940241,0.00204039821996282
"379","FluNet",2022,31,"2022/23",2022-08-07,70,-0.120144311842063,-0.104643432842239,1070,4.24992279404054,4.17220828301848,0.175974889647817,3.82729749930876,4.51711906672821,0.020726182293278,0.0140835269640573,0.0273688376224985
"380","FluNet",2022,32,"2022/23",2022-08-14,102,0.37425008876024,0.0643704214051116,1072,4.62595272517062,4.25128691621801,0.18620391196795,3.88632724876083,4.61624658367519,0.0395393165997628,0.0295148747260332,0.0495637584734925
"381","FluNet",2022,33,"2022/23",2022-08-21,83,-0.205016166721653,0.0163632033988413,1074,4.4200447018614,4.36738043328628,0.195786408463227,3.98363907269835,4.7511217938742,0.0580467585341324,0.0486559119687611,0.0674376050995038
"382","FluNet",2022,34,"2022/23",2022-08-28,108,0.261903541123704,0.143712487720764,1076,4.68305672464516,4.51987744947906,0.200784978817437,4.12633889099688,4.91341600796123,0.07624850809639,0.0713499091492635,0.0811471070435164
"383","FluNet",2022,35,"2022/23",2022-09-04,125,0.145555585591325,0.0674809866644586,1078,4.82911341747287,4.70776478416257,0.198559226599976,4.31858870002661,5.09694086829852,0.0939436673417555,0.0961249045148675,0.0917624301686435
"384","FluNet",2022,36,"2022/23",2022-09-11,160,0.245988183998231,0.217815770237753,1080,5.07579862000267,4.92706559451557,0.19039812602053,4.55388526751533,5.30024592151581,0.109650405176501,0.117648283744358,0.101652526608643
"385","FluNet",2022,37,"2022/23",2022-09-18,179,0.111881265358263,0.167808344982606,1082,5.18794430906667,5.17247700534726,0.179908344369944,4.81985665038217,5.52509736031235,0.122705705415847,0.132985691433421,0.112425719398273
"386","FluNet",2022,38,"2022/23",2022-09-25,34,-1.64921588389102,-0.430448811511508,1084,3.52929738428947,5.43868993551172,0.171239002550337,5.10306149051306,5.77431838051038,0.133106465082229,0.141602420065443,0.124610510099015
"387","FluNet",2022,39,"2022/23",2022-10-02,305,2.18099045457434,0.214551945347193,1086,5.72063959172262,5.72039530386303,0.167966610151534,5.39118074796602,6.04960985976003,0.140852684175653,0.144059628726481,0.137645739624826
"388","FluNet",2022,40,"2022/23",2022-10-09,456,0.401638921423373,0.31113783070223,1088,6.12271208371765,6.01228402925525,0.171518168765101,5.67610841847565,6.34845964003485,0.145944362696111,0.142463835254815,0.149424890137408
"389","FluNet",2022,41,"2022/23",2022-10-16,586,0.250583968058507,0.944404448018739,1090,6.37349042348238,6.30904703054247,0.180349374951628,5.95556225563728,6.66253180544766,0.14838150064361,0.139726918580814,0.157036082706406
"390","FluNet",2022,42,"2022/23",2022-10-23,1023,0.556810737007813,0.403011208829898,1092,6.9305925128849,6.60537522657877,0.190828637641965,6.23135109680052,6.97939935635702,0.148164098018153,0.137894420581623,0.158433775454683
"391","FluNet",2022,43,"2022/23",2022-10-30,1029,0.00584512136649984,0.271079942144273,1094,6.93643991284205,6.89595953621823,0.198810773071292,6.5062904209985,7.28562865143797,0.14529215481973,0.137469662098989,0.153114647540471
"392","FluNet",2022,44,"2022/23",2022-11-06,947,-0.0830015895112624,0.159884756287684,1096,6.85340468423206,7.17548720724884,0.200729411891794,6.78205755994093,7.56891685455676,0.139763835515304,0.137883569471213,0.141644101559396
"393","FluNet",2022,45,"2022/23",2022-11-13,1152,0.195861837914222,0.0395684565898199,1098,7.04934164304401,7.43816920164668,0.195467519390103,7.05505286364208,7.82128553965128,0.13134099719892,0.136497651850576,0.126184342547263
"394","FluNet",2022,46,"2022/23",2022-11-20,1470,0.243668983123246,0.118843077175402,1100,7.29308570466992,7.67727368273147,0.185762463267576,7.31317925472702,8.04136811073592,0.119552240542394,0.129063195542471,0.110041285542316
"395","FluNet",2022,47,"2022/23",2022-11-27,2230,0.41662329657427,0.285384705870579,1102,7.70980170649807,7.88595796878676,0.175570119293844,7.54184053497083,8.2300754026027,0.104342143027647,0.114330640121904,0.0943536459333902
"396","FluNet",2022,48,"2022/23",2022-12-04,3588,0.475508512301807,0.378600263999774,1104,8.18537809347035,8.0573793780961,0.168968617334354,7.72620088812077,8.38855786807144,0.0857107046546699,0.0921801765749697,0.0792412327343701
"397","FluNet",2022,49,"2022/23",2022-12-11,5578,0.441185635163109,0.444439148013062,1106,8.62660349559934,8.18469522894305,0.168768069474438,7.85390981277316,8.51548064511295,0.0636579254234748,0.0638544623261934,0.0634613885207562
"398","FluNet",2022,50,"2022/23",2022-12-18,9666,0.549746376739321,0.488813508068079,1108,9.17638019789259,8.26106283961117,0.17506600117324,7.91793347731162,8.60419220191072,0.0381838053340564,0.0320118322692302,0.0443557783988826
"399","FluNet",2022,51,"2022/23",2022-12-25,14258,0.38868692032213,0.459872977408187,1110,9.56508044525937,8.27963952838398,0.185189830508048,7.91666746058821,8.64261159617975,0.00928834438640713,-0.000633008361704768,0.019209697134519
"400","FluNet",2022,52,"2022/23",2023-01-01,10887,-0.269737877933927,0.222898473042508,1112,9.29533388110583,8.23358261354506,0.195094809282605,7.85119678735115,8.61596843973897,-0.0230284574194597,-0.0327353366185261,-0.0133215782203937
"401","FluNet",2023,1,"2022/23",2023-01-08,5524,-0.678422596607529,-0.186491184739776,1114,8.61687561718937,8.11604941337795,0.200787366309336,7.72250617541165,8.50959265134424,-0.0587666000835574,-0.0643453059697534,-0.0531878941973609
"402","FluNet",2023,2,"2022/23",2023-01-15,2114,-0.960374367640687,-0.636178280727381,1116,7.65638446900109,7.92131646993919,0.199373382144887,7.53054464093521,8.31208829894316,-0.0973664717193792,-0.0959807672382187,-0.0987521762005397
"403","FluNet",2023,3,"2022/23",2023-01-22,757,-1.02655011952902,-0.888449027925745,1118,6.62949534510926,7.65581899116916,0.191672993113001,7.28013992466768,8.03149805767064,-0.132748739385015,-0.125202358133767,-0.140295120636263
"404","FluNet",2023,4,"2022/23",2023-01-29,516,-0.382948248823831,-0.789957578664512,1120,6.24630054515468,7.33344986895907,0.181180766576783,6.97833556646858,7.68856417144957,-0.161184561105042,-0.150902179099549,-0.171466943110536
"405","FluNet",2023,5,"2022/23",2023-02-05,408,-0.234583374259635,-0.548027247537495,1122,6.01151224241176,6.96821002014518,0.172039955307843,6.6310117077418,7.30540833254855,-0.182619924406947,-0.173661929363386,-0.191577919450509
"406","FluNet",2023,6,"2022/23",2023-02-12,296,-0.320444695862277,-0.312658772981915,1124,5.69069723510755,6.57410036156374,0.167984803403275,6.24485014689333,6.90335057623416,-0.197054829290716,-0.19308078042424,-0.201028878157193
"407","FluNet",2023,7,"2022/23",2023-02-19,242,-0.201045508060242,-0.252024526060718,1126,5.48935086394401,6.16512181005104,0.170771038003932,5.83041057556333,6.49983304453875,-0.204489275756353,-0.207219785664996,-0.201758765847709
"408","FluNet",2023,8,"2022/23",2023-02-26,1271,1.65695087448464,0.378486890187372,1128,7.14763794630062,5.75527528244333,0.179180079356791,5.40408232690402,6.10646823798264,-0.204923263803856,-0.213164124329658,-0.196682403278053
"409","FluNet",2023,9,"2022/23",2023-03-05,154,-2.10775848852437,-0.217284374033327,1130,5.03760174232607,5.35856169557687,0.189728367837582,4.98669409461521,5.73042929653853,-0.198356793433228,-0.208694116144403,-0.188019470722053
"410","FluNet",2023,10,"2022/23",2023-03-12,163,0.0566188939995076,-0.13139624001341,1132,5.09436350962697,4.98898196628793,0.198250439282321,4.60041110529459,5.37755282728128,-0.184789864644469,-0.193141494660312,-0.176438234628625
"411","FluNet",2023,11,"2022/23",2023-03-19,189,0.147576034185173,-0.634521186779898,1134,5.24227597566441,4.6605305748583,0.201058902346214,4.26645512625972,5.05460602345688,-0.164225695714816,-0.166977989517432,-0.161473401912201
"412","FluNet",2023,12,"2022/23",2023-03-26,116,-0.486497751516725,-0.0941009411106816,1136,4.75445188870385,4.38282269781466,0.196564348569164,3.9975565746191,4.76808882101023,-0.138853938521819,-0.13444927582031,-0.143258601223327
"413","FluNet",2023,13,"2022/23",2023-04-02,66,-0.560689325343947,-0.2998703475585,1138,4.19116874685764,4.15347916212171,0.187194385870626,3.78657816581528,4.52038015842813,-0.114671767846479,-0.105489204401912,-0.123854331291046
"414","FluNet",2023,14,"2022/23",2023-04-09,53,-0.217520293759847,-0.421569123540173,1140,3.97217692824789,3.96808575453093,0.1768179896791,3.6215224947599,4.31464901430197,-0.0926967037953867,-0.0825278355276906,-0.102865572063083
"415","FluNet",2023,15,"2022/23",2023-04-16,48,-0.0981178559585234,-0.292109158354106,1142,3.87328217711172,3.82222826179382,0.169549818348692,3.48991061783038,4.15454590575725,-0.0729287463685571,-0.0658059384647576,-0.0800515542723566
"416","FluNet",2023,16,"2022/23",2023-04-23,38,-0.230905556649699,-0.182181235456023,1144,3.64021428213266,3.71149247066185,0.168439942762117,3.3813501828481,4.0416347584756,-0.0553678955659849,-0.0542802174911412,-0.0564555736408288
"417","FluNet",2023,17,"2022/23",2023-04-30,55,0.36572477945865,0.0122337889501426,1146,4.00914971615887,3.63146416788652,0.173966001404144,3.2904908051344,3.97243753063865,-0.0400141513876617,-0.0454296888568482,-0.0345986139184751
"418","FluNet",2023,18,"2022/23",2023-05-07,35,-0.446850324271018,-0.104010367154022,1148,3.55820113047182,3.57772914021931,0.183750230644519,3.21757868815606,3.93787959228257,-0.0268675138336052,-0.0364560584891727,-0.0172789691780377
"419","FluNet",2023,19,"2022/23",2023-05-14,39,0.106767975425706,0.00854747687111246,1150,3.66612246699132,3.54587317441172,0.193840256965282,3.16594627075977,3.92580007806368,-0.0159279829037959,-0.0258162086981442,-0.00603975710944771
"420","FluNet",2023,20,"2022/23",2023-05-21,23,-0.519300250756963,-0.286460866534092,1152,3.13983261752775,3.53148205721523,0.200190277505589,3.13910911330428,3.92385500112618,-0.00719555859824639,-0.013418578727747,-0.000972538468745787
"421","FluNet",2023,21,"2022/23",2023-05-28,25,0.0816780310142668,-0.110284748105663,1154,3.22286784613774,3.53022207702409,0.199681033719302,3.13884725093425,3.92159690311392,-0.000629990095571742,-0.000130931185010619,-0.00112904900613287
"422","FluNet",2023,22,"2022/23",2023-06-04,40,0.462623521948113,0.00833376740180573,1156,3.69137633431252,3.53911712217689,0.192617997869323,3.16158584635302,3.91664839800076,0.00444752257640246,0.011369297709382,-0.00247425255657707
"423","FluNet",2023,23,"2022/23",2023-06-11,32,-0.220061884776801,0.108079889395193,1158,3.46885603013597,3.55632043103952,0.182328986354325,3.19895561778504,3.913685244294,0.00860165443131367,0.0186848857160113,-0.00148157685338401
"424","FluNet",2023,24,"2022/23",2023-06-18,35,0.0882926071456782,0.110284748105663,1160,3.55820113047182,3.58001960820121,0.172901465334224,3.24113273614613,3.91890648025629,0.0118495885808467,0.0210885591805459,0.00261061798114759
"425","FluNet",2023,25,"2022/23",2023-06-25,47,0.291197014559225,0.053142578976034,1162,3.85227300102237,3.6084022582512,0.168163258759076,3.27880227108341,3.93800224541898,0.0141913250249919,0.0188347674686371,0.00954788258134665
"426","FluNet",2023,26,"2023/24",2023-07-02,22,-0.747214401830221,-0.122574926708439,1164,3.09557760852371,3.6396559857787,0.17015670515559,3.30614884367375,3.97316312788366,0.0156268637637531,0.0136732862951698,0.0175804412323364
"427","FluNet",2023,27,"2023/24",2023-07-09,44,0.681973879961821,0.0753188308969416,1166,3.7864597824528,3.67196839537297,0.178008306204705,3.32307211521175,4.02086467553419,0.0161562047971358,0.00846163576900283,0.0238507738252687
"428","FluNet",2023,28,"2023/24",2023-07-16,48,0.0860746087712427,0.00694469563428074,1168,3.87328217711172,3.70352709162324,0.188440409622269,3.33418388876359,4.07287029448289,0.0157793481251343,0.00555588677592089,0.0260028094743476
"429","FluNet",2023,29,"2023/24",2023-07-23,46,-0.042111485350127,0.241979001127645,1170,3.8308129500026,3.73251967911874,0.197319896171447,3.3457726826227,4.11926667561478,0.0144962937477493,0.00579439692955575,0.0231981905659429
"430","FluNet",2023,30,"2023/24",2023-07-30,36,-0.242140052004864,-0.0660589761945829,1172,3.58629286533884,3.75713376478063,0.200883662051841,3.36340178715903,4.15086574240224,0.0123070428309466,0.00881455226816019,0.0157995333937331
"431","FluNet",2023,31,"2023/24",2023-08-06,55,0.419070760163943,0.044939740936317,1174,4.00914971615887,3.77667986438343,0.197137042666848,3.39029126075641,4.16306846801045,0.0097730498013997,0.013444736798693,0.00610136280410645
"432","FluNet",2023,32,"2023/24",2023-08-13,36,-0.419070760163943,-0.0807133506682881,1176,3.58629286533884,3.79478935776171,0.188157881588442,3.42599990984836,4.16357880567505,0.00905474668913708,0.0178543245459746,0.000255168832299368
"433","FluNet",2023,33,"2023/24",2023-08-20,48,0.284251537354991,0.0947505124516638,1178,3.87328217711172,3.81613275912751,0.177727511331749,3.46778683691728,4.16447868133773,0.0106717006829,0.0208934635344595,0.00044993783134073
"434","FluNet",2023,34,"2023/24",2023-08-27,37,-0.257222864967072,-0.130680695925341,1180,3.61361696961339,3.84538058269286,0.169976268282796,3.51222709685858,4.17853406852714,0.0146239117826774,0.0222201299706515,0.00702769359470334
"435","FluNet",2023,35,"2023/24",2023-09-03,44,0.17114825619583,0.0660589761945829,1182,3.7864597824528,3.88720334266982,0.168142545845158,3.55764395281331,4.21676273252633,0.0209113799884797,0.0227084279773644,0.019114331999595
"436","FluNet",2023,36,"2023/24",2023-09-10,67,0.41663840870629,0.110187933311682,1184,4.20618404397764,3.94627155327043,0.17302907516419,3.60713456594862,4.28540854059224,0.0295341053003042,0.0247453065676526,0.0343229040329556
"437","FluNet",2023,37,"2023/24",2023-09-17,70,0.0434851119397388,0.210423925613953,1186,4.24992279404054,4.02725572870671,0.182531435997171,3.66949411415226,4.38501734326117,0.0404920877181416,0.0311797741018209,0.0498044013344625
"438","FluNet",2023,38,"2023/24",2023-09-24,102,0.37425008876024,0.278124536468756,1188,4.62595272517062,4.13482638319073,0.192797730186225,3.75694283202573,4.51270993435573,0.0537853272420081,0.0437243589367347,0.0638462955472816
"439","FluNet",2023,39,"2023/24",2023-10-01,87,-0.158224005214894,0.0865037318283616,1190,4.46705688385846,4.2736540309345,0.199747548108962,3.88214883664094,4.66515922522807,0.0694138238718867,0.0626030023076047,0.0762246454361688
